Dates,5Y,10Y,15Y,Butterfly 10y,Curve 10y,Currency
10/1/2010,2.031,2.92098,3.4645,0.17323,0.54352,CAD
11/1/2010,2.3941,3.218375,3.709925,0.1663625,0.49155,CAD
12/1/2010,2.5836,3.42932,3.8926,0.19122,0.46328,CAD
1/1/2011,2.699725,3.534275,4.009875,0.179475,0.4756,CAD
2/1/2011,2.895275,3.697,4.1613,0.1687125,0.4643,CAD
3/1/2011,2.7743,3.58825,4.0749,0.16365,0.48665,CAD
4/1/2011,2.8756,3.69454,4.1541,0.17969,0.45956,CAD
5/1/2011,2.6014,3.430375,3.896375,0.1814875,0.466,CAD
6/1/2011,2.327075,3.231775,3.73025,0.2031125,0.498475,CAD
7/1/2011,2.35676,3.24156,3.73622,0.19507,0.49466,CAD
8/1/2011,1.684,2.68435,3.20695,0.238875,0.5226,CAD
9/1/2011,1.52724,2.42162,2.87608,0.21996,0.45446,CAD
10/1/2011,1.718375,2.633,3.1459,0.2008625,0.5129,CAD
11/1/2011,1.534625,2.411675,2.9107,0.1890125,0.499025,CAD
12/1/2011,1.44382,2.27272,2.72908,0.18627,0.45636,CAD
1/1/2012,1.48125,2.2641,2.7028,0.172075,0.4387,CAD
2/1/2012,1.628325,2.37085,2.803025,0.155175,0.432175,CAD
3/1/2012,1.85044,2.54108,2.98144,0.12514,0.44036,CAD
4/1/2012,1.954675,2.560375,2.97245,0.0968125,0.412075,CAD
5/1/2012,1.7261,2.271075,2.656975,0.0795375,0.3859,CAD
6/1/2012,1.51662,2.13782,2.54398,0.10752,0.40616,CAD
7/1/2012,1.532375,2.097275,2.520775,0.0707,0.4235,CAD
8/1/2012,1.7025,2.23146,2.60696,0.07673,0.3755,CAD
9/1/2012,1.701775,2.260375,2.630925,0.094025,0.37055,CAD
10/1/2012,1.671925,2.23575,2.61355,0.0930125,0.3778,CAD
11/1/2012,1.63076,2.16702,2.54806,0.07761,0.38104,CAD
12/1/2012,1.667025,2.2073,2.594225,0.076675,0.386925,CAD
1/1/2013,1.7928,2.37315,2.766275,0.0936125,0.393125,CAD
2/1/2013,1.792775,2.420525,2.843225,0.102525,0.4227,CAD
3/1/2013,1.68416,2.33234,2.7678,0.10636,0.43546,CAD
4/1/2013,1.618125,2.1941,2.610175,0.07995,0.416075,CAD
5/1/2013,1.76072,2.37668,2.77676,0.10794,0.40008,CAD
6/1/2013,2.113875,2.776875,3.165875,0.137,0.389,CAD
7/1/2013,2.203325,2.9293,3.320825,0.167225,0.391525,CAD
8/1/2013,2.3023,3.0592,3.47536,0.17037,0.41616,CAD
9/1/2013,2.396,3.163625,3.59125,0.17,0.427625,CAD
10/1/2013,2.198375,3.00875,3.462425,0.17835,0.453675,CAD
11/1/2013,2.115,2.99666,3.47514,0.20159,0.47848,CAD
12/1/2013,2.19075,3.11275,3.57525,0.22975,0.4625,CAD
1/1/2014,2.0543,2.94456,3.4125,0.21116,0.46794,CAD
2/1/2014,1.9855,2.84525,3.309625,0.1976875,0.464375,CAD
3/1/2014,2.0206,2.833075,3.27695,0.1843,0.443875,CAD
4/1/2014,2.048325,2.8149,3.24095,0.1702625,0.42605,CAD
5/1/2014,1.95256,2.6967,3.11394,0.16345,0.41724,CAD
6/1/2014,1.97725,2.712975,3.12505,0.161825,0.412075,CAD
7/1/2014,1.950725,2.640425,3.052425,0.13885,0.412,CAD
8/1/2014,1.87774,2.50782,2.9078,0.11505,0.39998,CAD
9/1/2014,2.025075,2.639,3.016075,0.118425,0.377075,CAD
10/1/2014,1.89816,2.4935,2.84394,0.12245,0.35044,CAD
11/1/2014,1.873875,2.44815,2.805725,0.10835,0.357575,CAD
12/1/2014,1.8205,2.343525,2.695175,0.0856875,0.35165,CAD
1/1/2015,1.44432,1.9814,2.32042,0.09903,0.33902,CAD
2/1/2015,1.1858,1.842575,2.21395,0.1427,0.371375,CAD
3/1/2015,1.2524,1.905125,2.2901,0.133875,0.384975,CAD
4/1/2015,1.2445,1.843675,2.224875,0.1089875,0.3812,CAD
5/1/2015,1.45754,2.1228,2.5074,0.14033,0.3846,CAD
6/1/2015,1.4961,2.266725,2.67065,0.18335,0.403925,CAD
7/1/2015,1.2706,2.09816,2.51458,0.20557,0.41642,CAD
8/1/2015,1.123575,1.89025,2.326675,0.165125,0.436425,CAD
9/1/2015,1.148125,1.904375,2.341825,0.1594,0.43745,CAD
10/1/2015,1.2072,1.9125,2.33522,0.14129,0.42272,CAD
11/1/2015,1.277475,1.960225,2.385775,0.1286,0.42555,CAD
12/1/2015,1.15915,1.8631,2.2922,0.137425,0.4291,CAD
1/1/2016,1.00374,1.6836,2.1233,0.12008,0.4397,CAD
2/1/2016,0.862925,1.4176,1.8102,0.0810375,0.3926,CAD
3/1/2016,1.0133,1.547125,1.9326,0.074175,0.385475,CAD
4/1/2016,1.07352,1.57012,1.956,0.05536,0.38588,CAD
5/1/2016,1.095225,1.555975,1.919075,0.048825,0.3631,CAD
6/1/2016,0.981425,1.401,1.7675,0.0265375,0.3665,CAD
7/1/2016,0.93986,1.28524,1.62328,0.00367,0.33804,CAD
8/1/2016,0.94575,1.27065,1.5915,0.002025,0.32085,CAD
1/1/2008,4.191625,4.44525,4.63025,0.0343125,0.185,EUR
2/1/2008,3.9819,4.3637,4.5784,0.08355,0.2147,EUR
3/1/2008,4.045825,4.349125,4.5814,0.0355125,0.232275,EUR
4/1/2008,4.29825,4.528,4.7442,0.006775,0.2162,EUR
5/1/2008,4.5039,4.6509,4.8225,-0.0123,0.1716,EUR
6/1/2008,5.06775,4.972125,5.015625,-0.0695625,0.0435,EUR
7/1/2008,5.061125,5.0155,5.076,-0.0530625,0.0605,EUR
8/1/2008,4.6751,4.7363,4.8438,-0.02315,0.1075,EUR
9/1/2008,4.702,4.77625,4.86625,-0.007875,0.09,EUR
10/1/2008,4.2758,4.5283,4.6419,0.06945,0.1136,EUR
11/1/2008,3.6395,4.092175,4.28575,0.12955,0.193575,EUR
12/1/2008,3.34925,3.79535,3.944375,0.1485375,0.149025,EUR
1/1/2009,3.04702,3.66596,3.9495,0.1677,0.28354,EUR
2/1/2009,2.8585,3.5495,3.887,0.17675,0.3375,EUR
3/1/2009,2.746875,3.411,3.758125,0.1585,0.347125,EUR
4/1/2009,2.84625,3.565,3.93475,0.1745,0.36975,EUR
5/1/2009,2.7606,3.592,3.9514,0.236,0.3594,EUR
6/1/2009,3.00875,3.764375,4.129875,0.1950625,0.3655,EUR
7/1/2009,2.8292,3.6034,3.994,0.1918,0.3906,EUR
8/1/2009,2.862,3.547125,3.910875,0.1606875,0.36375,EUR
9/1/2009,2.729375,3.489,3.872,0.1883125,0.383,EUR
10/1/2009,2.7509,3.4875,3.8536,0.18525,0.3661,EUR
11/1/2009,2.754875,3.5245,3.9055,0.1943125,0.381,EUR
12/1/2009,2.68475,3.471625,3.84375,0.207375,0.372125,EUR
1/1/2010,2.6748,3.485,3.8604,0.2174,0.3754,EUR
2/1/2010,2.516375,3.383075,3.748375,0.2507,0.3653,EUR
3/1/2010,2.46695,3.340775,3.725125,0.2447375,0.38435,EUR
4/1/2010,2.383,3.25272,3.63682,0.24281,0.3841,EUR
5/1/2010,2.144,3.02525,3.391625,0.2574375,0.366375,EUR
6/1/2010,2.11165,2.9365,3.299275,0.2310375,0.362775,EUR
7/1/2010,2.1096,2.89966,3.2866,0.20156,0.38694,EUR
8/1/2010,1.866,2.583125,2.92775,0.18625,0.344625,EUR
9/1/2010,1.969575,2.666075,2.98415,0.1892125,0.318075,EUR
10/1/2010,2.03656,2.68606,3.00006,0.16775,0.314,EUR
11/1/2010,2.2487,2.92645,3.23975,0.182225,0.3133,EUR
12/1/2010,2.52836,3.30556,3.6474,0.21768,0.34184,EUR
1/1/2011,2.65475,3.331825,3.657775,0.1755625,0.32595,EUR
2/1/2011,2.854375,3.4942,3.8059,0.1640625,0.3117,EUR
3/1/2011,2.954875,3.507,3.80275,0.1281875,0.29575,EUR
4/1/2011,3.0993,3.6404,3.9385,0.1215,0.2981,EUR
5/1/2011,2.853875,3.399375,3.706075,0.1194,0.3067,EUR
6/1/2011,2.69725,3.307125,3.6455,0.13575,0.338375,EUR
7/1/2011,2.625,3.25416,3.5872,0.14806,0.33304,EUR
8/1/2011,2.18735,2.896675,3.251775,0.1771125,0.3551,EUR
9/1/2011,1.9306,2.54666,2.86284,0.14994,0.31618,EUR
10/1/2011,2.06775,2.66925,2.960625,0.1550625,0.291375,EUR
11/1/2011,1.9925,2.588925,2.885875,0.1497375,0.29695,EUR
12/1/2011,1.8518,2.51488,2.78246,0.19775,0.26758,EUR
1/1/2012,1.6393,2.324625,2.616875,0.1965375,0.29225,EUR
2/1/2012,1.58925,2.3294,2.648275,0.2106375,0.318875,EUR
3/1/2012,1.5876,2.3014,2.6296,0.1928,0.3282,EUR
4/1/2012,1.49875,2.2275,2.56025,0.198,0.33275,EUR
5/1/2012,1.317875,1.966625,2.27275,0.1713125,0.306125,EUR
6/1/2012,1.2704,1.8538,2.1008,0.1682,0.247,EUR
7/1/2012,1.074125,1.785,2.12125,0.1873125,0.33625,EUR
8/1/2012,1.0228,1.8017,2.1656,0.2075,0.3639,EUR
9/1/2012,0.998875,1.83345,2.250375,0.208825,0.416925,EUR
10/1/2012,0.96525,1.7925,2.217,0.201375,0.4245,EUR
11/1/2012,0.874,1.7002,2.1292,0.1986,0.429,EUR
12/1/2012,0.77825,1.592,2.04025,0.18275,0.44825,EUR
1/1/2013,1.0105,1.78045,2.20675,0.171825,0.4263,EUR
2/1/2013,1.0905,1.87325,2.28925,0.183375,0.416,EUR
3/1/2013,0.9151,1.7126,2.154,0.17805,0.4414,EUR
4/1/2013,0.80275,1.54975,1.991125,0.1528125,0.441375,EUR
5/1/2013,0.84456,1.63466,2.0856,0.16958,0.45094,EUR
6/1/2013,1.167875,1.92395,2.3255,0.1772625,0.40155,EUR
7/1/2013,1.122325,1.93675,2.352925,0.199125,0.416175,EUR
8/1/2013,1.3005,2.1244,2.5281,0.2101,0.4037,EUR
9/1/2013,1.357,2.20425,2.608875,0.2213125,0.404625,EUR
10/1/2013,1.262875,2.123,2.554,0.2145625,0.431,EUR
11/1/2013,1.0838,1.9982,2.4558,0.2284,0.4576,EUR
12/1/2013,1.196825,2.09925,2.53675,0.2324625,0.4375,EUR
1/1/2014,1.1354,2.0304,2.4702,0.2276,0.4398,EUR
2/1/2014,1.011375,1.879375,2.32625,0.2105625,0.446875,EUR
3/1/2014,1.003325,1.832125,2.284325,0.1883,0.4522,EUR
4/1/2014,0.9414,1.7397,2.191375,0.1733125,0.451675,EUR
5/1/2014,0.82674,1.6246,2.0797,0.17138,0.4551,EUR
6/1/2014,0.687875,1.512,1.987125,0.1745,0.475125,EUR
7/1/2014,0.637625,1.397875,1.850425,0.15385,0.45255,EUR
8/1/2014,0.58266,1.2288,1.63554,0.1197,0.40674,EUR
9/1/2014,0.48505,1.18825,1.628375,0.1315375,0.440125,EUR
10/1/2014,0.45978,1.10506,1.52428,0.11303,0.41922,EUR
11/1/2014,0.4069,0.9735,1.37765,0.081225,0.40415,EUR
12/1/2014,0.398225,0.901375,1.25605,0.0742375,0.354675,EUR
1/1/2015,0.30894,0.7204,1.00622,0.06282,0.28582,EUR
2/1/2015,0.2997,0.71125,0.97675,0.073025,0.2655,EUR
3/1/2015,0.28155,0.630625,0.837,0.07135,0.206375,EUR
4/1/2015,0.220925,0.516875,0.6927,0.0600625,0.175825,EUR
5/1/2015,0.36194,0.8446,1.10268,0.11229,0.25808,EUR
6/1/2015,0.5372,1.18175,1.507575,0.1593625,0.325825,EUR
7/1/2015,0.46336,1.1116,1.46712,0.14636,0.35552,EUR
8/1/2015,0.3933,0.996,1.333925,0.1323875,0.337925,EUR
9/1/2015,0.374,0.99275,1.354725,0.1283875,0.361975,EUR
10/1/2015,0.31092,0.926,1.29964,0.12072,0.37364,EUR
11/1/2015,0.223425,0.896875,1.2981,0.1361125,0.401225,EUR
12/1/2015,0.28495,0.939,1.334775,0.1291375,0.395775,EUR
1/1/2016,0.20326,0.8379,1.23456,0.11899,0.39666,EUR
2/1/2016,0.050975,0.600625,0.93295,0.1086625,0.332325,EUR
3/1/2016,0.038625,0.588,0.940075,0.09865,0.352075,EUR
4/1/2016,0.02382,0.56648,0.91194,0.0986,0.34546,EUR
5/1/2016,0.012325,0.541225,0.910625,0.07975,0.3694,EUR
6/1/2016,-0.03725,0.46425,0.795575,0.0850875,0.331325,EUR
7/1/2016,-0.13878,0.3208,0.6276,0.07639,0.3068,EUR
8/1/2016,-0.1398,0.29295,0.6014,0.06215,0.30845,EUR
1/1/2008,4.951725,4.929375,4.863875,0.021575,-0.0655,GBP
2/1/2008,4.97068,5.0377,4.9956,0.05456,-0.0421,GBP
3/1/2008,4.9877,4.988125,4.943875,0.0223375,-0.04425,GBP
4/1/2008,5.175675,5.128625,5.0515,0.0150375,-0.077125,GBP
5/1/2008,5.4599,5.2587,5.1235,-0.033,-0.1352,GBP
6/1/2008,6.038725,5.60875,5.376625,-0.098925,-0.232125,GBP
7/1/2008,5.776375,5.483,5.26575,-0.0380625,-0.21725,GBP
8/1/2008,5.3579,5.1375,4.9905,-0.0367,-0.147,GBP
9/1/2008,5.25475,5.086625,4.934,-0.00775,-0.152625,GBP
10/1/2008,4.78592,4.8554,4.7976,0.06364,-0.0578,GBP
11/1/2008,3.86975,4.20725,4.35025,0.09725,0.143,GBP
12/1/2008,3.377625,3.679,3.855375,0.0625,0.176375,GBP
1/1/2009,3.03188,3.6137,3.892,0.15176,0.2783,GBP
2/1/2009,3.025125,3.73475,4.07175,0.1863125,0.337,GBP
3/1/2009,2.984125,3.575875,3.889375,0.139125,0.3135,GBP
4/1/2009,3.2305,3.776,4.079875,0.1208125,0.303875,GBP
5/1/2009,3.21778,3.9,4.1996,0.19131,0.2996,GBP
6/1/2009,3.67145,4.209875,4.46325,0.142525,0.253375,GBP
7/1/2009,3.5778,4.1877,4.4448,0.1764,0.2571,GBP
8/1/2009,3.525275,4.105125,4.348625,0.168175,0.2435,GBP
9/1/2009,3.293225,3.938875,4.18875,0.1978875,0.249875,GBP
10/1/2009,3.20702,3.857,4.1335,0.18674,0.2765,GBP
11/1/2009,3.2169,3.9135,4.1995,0.2053,0.286,GBP
12/1/2009,3.169375,3.905875,4.19875,0.2218125,0.292875,GBP
1/1/2010,3.235,4.0104,4.2952,0.2453,0.2848,GBP
2/1/2010,3.00875,3.931625,4.257875,0.2983125,0.32625,GBP
3/1/2010,2.9525,3.88195,4.233375,0.2890125,0.351425,GBP
4/1/2010,2.936,3.8482,4.1838,0.2883,0.3356,GBP
5/1/2010,2.625325,3.571375,3.924375,0.296525,0.353,GBP
6/1/2010,2.5325,3.461,3.83,0.27975,0.369,GBP
7/1/2010,2.444,3.3862,3.7769,0.27575,0.3907,GBP
8/1/2010,2.1705,3.11625,3.53475,0.263625,0.4185,GBP
9/1/2010,2.18375,3.1495,3.56375,0.27575,0.41425,GBP
10/1/2010,2.0528,3.0742,3.516,0.2898,0.4418,GBP
11/1/2010,2.31725,3.35825,3.79125,0.304,0.433,GBP
12/1/2010,2.6352,3.6154,3.9825,0.30655,0.3671,GBP
1/1/2011,2.855825,3.758125,4.098,0.2812125,0.339875,GBP
2/1/2011,3.126075,3.938,4.221625,0.26415,0.283625,GBP
3/1/2011,2.864375,3.72,4.0335,0.2710625,0.3135,GBP
4/1/2011,2.90496,3.7525,4.0579,0.27107,0.3054,GBP
5/1/2011,2.588025,3.496525,3.842625,0.2812,0.3461,GBP
6/1/2011,2.3772,3.38105,3.783875,0.3005125,0.402825,GBP
7/1/2011,2.29766,3.33816,3.76226,0.3082,0.4241,GBP
8/1/2011,1.8465,2.892875,3.358025,0.2906125,0.46515,GBP
9/1/2011,1.73032,2.62274,3.06124,0.22696,0.4385,GBP
10/1/2011,1.914225,2.773675,3.13865,0.2472375,0.364975,GBP
11/1/2011,1.834825,2.60455,2.9346,0.2198375,0.33005,GBP
12/1/2011,1.60232,2.3817,2.74666,0.20721,0.36496,GBP
1/1/2012,1.5382,2.310075,2.67675,0.2026,0.366675,GBP
2/1/2012,1.6014,2.432725,2.84885,0.2076,0.416125,GBP
3/1/2012,1.6246,2.4642,2.895,0.2044,0.4308,GBP
4/1/2012,1.634675,2.414225,2.851075,0.17135,0.43685,GBP
5/1/2012,1.539875,2.2672,2.708975,0.142775,0.441775,GBP
6/1/2012,1.26978,2.04468,2.4824,0.16859,0.43772,GBP
7/1/2012,1.096775,1.94005,2.427375,0.177975,0.487325,GBP
8/1/2012,1.10004,1.97214,2.47306,0.18559,0.50092,GBP
9/1/2012,1.081625,1.95175,2.47465,0.1736125,0.5229,GBP
10/1/2012,1.023775,1.913,2.463,0.1696125,0.55,GBP
11/1/2012,1.0245,1.88552,2.4208,0.16287,0.53528,GBP
12/1/2012,1.012125,1.87425,2.43495,0.1507125,0.5607,GBP
1/1/2013,1.1775,2.078375,2.628575,0.1753375,0.5502,GBP
2/1/2013,1.16275,2.12925,2.684625,0.2055625,0.555375,GBP
3/1/2013,1.0191,1.9942,2.56432,0.20249,0.57012,GBP
4/1/2013,0.9077,1.82075,2.377925,0.1779375,0.557175,GBP
5/1/2013,1.05766,1.9942,2.5444,0.19317,0.5502,GBP
6/1/2013,1.434125,2.377625,2.842675,0.239225,0.46505,GBP
7/1/2013,1.43775,2.46325,2.92725,0.28075,0.464,GBP
8/1/2013,1.6617,2.6874,3.1131,0.3,0.4257,GBP
9/1/2013,1.851125,2.806875,3.18775,0.2874375,0.380875,GBP
10/1/2013,1.74625,2.682625,3.0635,0.27775,0.380875,GBP
11/1/2013,1.7348,2.7132,3.1074,0.2921,0.3942,GBP
12/1/2013,1.979,2.902,3.24675,0.289125,0.34475,GBP
1/1/2014,2.0112,2.8548,3.1864,0.256,0.3316,GBP
2/1/2014,1.9605,2.80775,3.151,0.252,0.34325,GBP
