Date,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,15Y,20Y,30Y
6/1/2012,-32.4,-26.575,-22.95,-19.78,-13.975,-11.883,-11.4625,-11.0175,-11.68,-11.82,-12.55,-13.01,-13.0755,-14.14,-15.235,-15.54,-10.82
7/1/2012,-27.125,-22.5,-18.9375,-16.6625,-12.925,-11.99375,-11.809375,-12.64,-13.575,-14.83875,-15.85,-16.83125,-17.45,-18.425,-19.2125,-20.83125,-15.95
8/1/2012,-17.1,-16.25,-14.65,-13.38,-10.298,-10.13,-10.181,-10.73,-12.49,-14.1355,-15.24,-15.97,-16.64,-17.3,-18.16,-18.3,-14.81
9/1/2012,-11.4375,-10.5,-8.9375,-7.725,-7,-7.73,-8.28125,-9.82875,-11.6125,-14.39875,-15.63125,-17.275,-18.65625,-20.24375,-22.7625,-23.0125,-19.5875
10/1/2012,-7.5,-6.75,-6.0625,-5.55,-4.93125,-5.59375,-6.2675,-7.39125,-9.2875,-11.25,-12.95,-14.75,-16.45625,-18.725,-21.925,-21.675,-19.1125
11/1/2012,-11.2,-9.5,-8.95,-8.44,-8.475,-8.525,-9.664,-10.575,-12.19,-13.76,-15.18,-16.55,-17.88,-20.02,-22.9,-23.2,-20.19
12/1/2012,-10,-9.5625,-9,-8.975,-8.6375,-8.8925,-10.03125,-11.025,-13.1875,-15.3125,-17.05,-18.7375,-20.475,-22.375,-24.775,-25.1875,-22.5
1/1/2013,-4.1875,-5.125,-5.625,-5.775,-5.96875,-6.55625,-7.4375,-8.255,-9.9125,-11.8175,-13.425,-15.0625,-16.6375,-18.5625,-20.95,-21.6875,-18.9
2/1/2013,-1.5,-2.6825,-3.375,-4.15,-4.99375,-5.86875,-6.560625,-7.47,-8.45,-9.4625,-10.35,-11.3375,-12.24375,-13.6625,-15.65,-16.475,-13.025
3/1/2013,-2.8,-4.422,-7.575,-5.8,-8.5,-10.83,-12.8,-14.28,-15.71,-16.685,-17.72,-18.44,-19.01,-20.22,-22.11,-22.12,-18.01
4/1/2013,-2.5,-3.1225,-5.1875,-5.25,-7.99125,-10.3,-12.675,-14.1625,-15.4875,-16.6875,-17.525,-18.4,-19.165625,-20.125,-21.3125,-22.2875,-17.9125
5/1/2013,-0.65,-1.64,-3,-3.7,-5.97,-8.536,-10.155,-11.5,-12.78,-13.995,-14.85,-15.69,-16.45,-17.47,-19.08,-19.83,-15.41
6/1/2013,0.25,-1.0775,-2,-2.525,-5.025,-7.3875,-9.75,-10.7,-11.775,-12.8875,-13.625,-14.3375,-15.2125,-16.2375,-17.9125,-18.6875,-14.475
7/1/2013,0.375,-1.3525,-2.1875,-3.025,-5.65625,-7.275,-8.4625,-9.5375,-10.675,-11.51875,-12.4875,-13.1875,-13.7125,-15.0625,-16.65,-17.425,-13.4625
8/1/2013,2.2,-0.132,-1.75,-2.22,-5.55,-6.95,-8.03,-8.74,-9.8,-10.706,-11.38,-11.92,-12.42,-13.61,-15.28,-15.74,-11.87
9/1/2013,1.125,-0.0325,-0.9375,-1.4,-5.125,-6.8125,-8.325,-9.5625,-10.475,-11.3375,-12.05,-12.875,-13.625,-14.675,-16.225,-16.675,-12.525
10/1/2013,1.25,1.17705,0.3125,1.175,-1.6875,-3.2125,-4.04375,-4.95,-5.5375,-6.15,-6.825,-7.55,-8.2,-9.275,-10.9,-11.4,-7.1125
11/1/2013,0.4,0.54644,0.833333333,1.03,-0.5,-1.664,-2.647,-3.185,-3.32,-3.574,-3.7,-3.89,-4.05,-5.11,-6.61,-7.13,-3.02
12/1/2013,-2.6875,-1.760875,-1.125,0.033333333,-0.166666667,-0.7625,-1.005,-1.6875,-1.85,-2.27125,-2.3125,-2.5375,-2.825,-3.7375,-5.125,-5.6625,-1.6375
1/1/2014,-1.05,-0.2698,-0.25,0.425,-0.5,-0.65,-1.45,-2.47,-2.62,-2.51,-3.08,-3.21,-3.36,-4.02,-4.985,-5.31,-1.225
2/1/2014,-0.6875,-0.578475,-0.75,-0.25,-0.875,-1.70125,-3.30375,-4.175,-4.6,-4.975,-5.25,-5.6,-5.9875,-6.475,-6.9625,-7.275,-1.775
3/1/2014,-1.25,-1.125,-0.75,-0.5375,-0.5625,-0.925,-1.625,-2.75,-3.1625,-3.54375,-4.125,-4.7375,-5.2125,-5.7,-6.4625,-6.7625,-0.75
4/1/2014,-1.125,-1.188375,-1,-0.675,-0.125,0.2625,0.375,0.1625,-0.0625,-0.325,-0.5375,-1.15,-1.4875,-2.225,-3.3125,-3.8125,2.125
5/1/2014,-1.85,-1.41024,-0.95,-0.56,0.75,1.02,1.4725,1.31,1.315,1.353,1.06,0.89,0.68,-0.02,-1.1,-1.15,5.2
6/1/2014,-1.0625,-0.59375,0.0625,-0.2,1.0625,0.5125,0.25,-0.25,-0.71875,-1.1875,-1.9,-2.475,-3.1375,-4.125,-5.325,-5.30625,1.5875
7/1/2014,-1.625,-1.125,-0.5625,-0.0125,0.416666667,-0.3375,-1.3125,-1.875,-2.45,-3,-3.6375,-4.3,-4.95,-6.05,-7.45,-7.625,-1.625
8/1/2014,-1.1,-0.6,0.166666667,0.85,0.6,0.083333333,-1,-1.95,-2.6925,-3.345,-4.05,-4.75,-5.16,-6.65,-8.61,-8.96,-4.47
9/1/2014,-1.375,-0.5625,-0.3125,-1.3,-1.5,-1.45,-1.9375,-2.5625,-3.25,-3.8875,-4.6375,-5.3875,-6.15,-7.675,-10.075,-10.5125,-6.7
10/1/2014,-2.05,-1,-0.5,-0.5625,-0.425,-1.02,-1.45,-1.88,-2.37,-2.78,-3.39,-3.93,-4.56,-6.02,-8.225,-8.49,-4.11
11/1/2014,-4.0625,-2.625,-1.75,-1.5,-1.375,-1.1875,-1.25,-1.1625,-1.3625,-1.5625,-1.95,-2.4375,-3.1875,-4.325,-6.1875,-6.4,-1.8
12/1/2014,-3.625,-2.5625,-2,-2,-2.0625,-2.25,-2.5,-2.625,-3.075,-3.5125,-3.75,-4.25,-4.8125,-5.75,-7.3125,-7.35,-2.875
1/1/2015,-3,-2.85,-3.2,-3.81,-5.05,-5.74,-6.41,-7.02,-7.7,-8.28,-9.04,-9.71,-10.31,-11.28,-12.57,-12.4,-8.925
2/1/2015,-5.25,-5,-4.375,-4.5,-5.4375,-7.075,-8.4375,-9.55,-10.3125,-10.8625,-11.625,-12.45,-13.11875,-14.2125,-14.6875,-14.375,-10.5125
3/1/2015,-4.5625,-4.375,-4.40625,-4.7125,-6.53125,-7.7125,-9.025,-10.3875,-11.5625,-12.6375,-13.575,-14.5125,-15.5875,-16.6625,-18.4375,-18.4375,-12.925
4/1/2015,-4.25,-4.28125,-4.34375,-4.675,-6.0625,-6.7875,-7.525,-8.2625,-9.5625,-10.91875,-12.4,-13.8875,-15.375,-16.925,-19.3375,-18.7,-11.775
5/1/2015,-2.15,-2.1,-1.9,-2.14,-2.45,-2.77,-3.15,-3.45,-4.465,-5.52,-6.58,-7.81,-9.03,-10.58,-12.95,-12.63,-7.48
6/1/2015,-2.375,-1.0625,-0.75,-0.825,-1.5625,-1.975,-2.3875,-2.8125,-3.2125,-3.75,-4.625,-5.4625,-5.84375,-7.8125,-10.2625,-10.175,-6.6125
7/1/2015,-2.85,-2.4,-1.325,-0.99,-1.675,-2.19,-2.725,-3.26,-3.96,-4.74,-5.465,-6.22,-6.96,-8.64,-11.11,-11.26,-7.96
8/1/2015,-5,-3.3125,-2.8125,-1.5375,-1.71875,-1.95,-2,-2.45,-3.85,-5.225,-6.53125,-7.8875,-8.6125,-11.075,-14,-14.025,-11.15
9/1/2015,-6.0625,-5.6875,-3.8125,-3.3,-3.0625,-2.925,-2.75,-2.6375,-3.10625,-3.575,-4.9625,-6.38125,-7.9375,-9.9375,-13.0125,-13.575,-11.1125
10/1/2015,-9.75,-6.95,-6.45,-4.9,-4.075,-3.4,-3.36,-3.33,-4.095,-4.875,-6.17,-7.405,-8.73,-10.65,-13.585,-14.55,-11.905
11/1/2015,-21.625,-16.234375,-14.75,-13.25,-10.25,-8.5125,-7.11875,-6.66875,-6.6625,-6.825,-7.7875,-8.95,-10.125,-12.125,-14.86875,-16.1375,-11.95
12/1/2015,-9.75,-7.875,-7.1875,-6.8125,-6.09375,-5.74375,-5.46875,-5.4375,-5.88125,-6.3125,-7.08125,-7.85,-8.50625,-10.6875,-13.375,-15.0375,-10.78125
1/1/2016,-2.45,-4.55,-6.3,-7.35,-7.43,-7.145,-6.61,-6.345,-6.725,-7.2,-7.805,-8.54,-9.245,-11.35,-14.36,-16.305,-12.035
2/1/2016,-7.125,-10.1875,-11.5,-13.25,-12.78125,-12.4125,-11.53125,-10.78125,-11.0125,-11.2125,-11.7625,-12.40625,-13,-15.25,-18.475,-20.7,-16.85
3/1/2016,-6.8125,-9.75,-11.5,-13.8125,-13.95,-13.29375,-12.525,-11.78125,-11.7,-11.80625,-12.55,-13.3,-14.1,-16.375,-19.775,-22.3375,-19.2875
4/1/2016,-5.9,-9.4,-11.7,-13.2,-13.2,-12.185,-11.01,-9.925,-9.375,-8.96,-9.26,-9.66,-10.16,-12.47,-15.81,-19.01,-17.11
5/1/2016,-10.125,-10.5,-10.875,-10.875,-10.59375,-9.96875,-9.34375,-8.9375,-8.5625,-8.15625,-8.425,-8.7,-9.03125,-11.78125,-15.1875,-19.03125,-17.28125
6/1/2016,-19.625,-16.5,-16.3125,-15.8125,-13.875,-12.84375,-11.71875,-10.875,-10.44375,-10.03125,-10.25,-10.46875,-10.90625,-13.09375,-16.125,-20.28125,-18.640625
7/1/2016,-26.25,-22.625,-20.375,-18.25,-16.625,-12.775,-12.875,-11.75,-11.2,-10.8125,-11.05,-11.325,-11.625,-13.1875,-16.125,-19.875,-17.7
