Date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,15Y,20Y
2009-07-01,-25.95,-18.3,-12.9,-9.9,-7.3,-6.76,-6.4,-6.08,-5.74,-5.9,-2.7,0.1
2009-08-01,-23.75,-16.375,-11.125,-7.875,-6.0625,-5.225,-4.3125,-4.275,-4.0249999999999995,-3.625,1.375,4.375
2009-09-01,-33.375,-21.75,-15.125,-10.875,-8.125,-6.3500000000000005,-4.625,-3.85,-3.425,-2.7,2.125,5.9375
2009-10-01,-30.5,-19.1,-11.1,-5.6,-2.445,-0.32,1.775,2.19,2.88,3.5,10.1,13.4
2009-11-01,-26.125,-17.625,-9.1875,-3.03125,0.53125,2.75,5.46875,6.1875,7.25,9.03125,17.78125,20.03125
2009-12-01,-28.375,-19.875,-10.875,-3.875,-1.125,1.9375,5.0,6.6875,8.1875,9.375,18.125,20.125
2010-01-01,-28.0,-19.8,-11.5,-4.6,-0.775,2.65,5.9,7.74,8.98,10.0,18.0,20.0
2010-02-01,-26.125,-19.625,-12.6875,-6.0,-1.3125,2.8,7.28125,8.675,10.2875,12.28125,19.625,21.78125
2010-03-01,-26.775000000000002,-20.75,-14.375,-8.25,-2.875,1.4375,5.875,7.125,8.625,10.875,18.375,20.375
2010-04-01,-27.619999999999997,-21.2,-15.36,-9.3,-3.2,1.52,6.35,8.58,10.76,13.575,21.775,24.825
2010-05-01,-36.6,-25.75,-21.0625,-14.125,-8.0625,-2.3875,2.9375,7.112500000000001,10.725,14.5625,22.9375,29.7125
2010-06-01,-36.525,-25.875,-17.75,-10.75,-4.375,1.1875,6.75,10.05,13.6,17.625,24.75,31.55
2010-07-01,-19.6175,-15.675,-11.2775,-6.2475000000000005,-1.0,5.13,10.9,14.690000000000001,18.29,22.3,29.7,36.58
2010-08-01,-15.875000000000002,-12.0625,-9.5,-7.137499999999999,1.6875,7.425,13.25,17.737499999999997,22.21875,26.75,33.375,40.375
2010-09-01,-15.275,-11.0,-7.4625,-2.90625,2.375,7.775,13.25,18.099999999999998,22.875,27.625,34.375,40.75
2010-10-01,7.162999999999999,9.2,9.33,14.038999999999998,17.5,20.32,23.1,27.080000000000002,31.04,34.8,40.7,46.8
2010-11-01,-7.375,3.6156249999999996,10.575,14.71875,18.3125,20.875,23.375,25.299999999999997,27.175,29.0,34.375,40.875
2010-12-01,-13.25,-0.8,6.475,11.875,14.925,16.98,18.735,20.759999999999998,22.669999999999998,24.6,32.125,38.975
2011-01-01,-15.875,-3.78125,5.6875,13.675,18.21875,20.275,22.09375,23.675,25.225,26.65625,34.65625,41.15625
2011-02-01,-13.84375,-5.195625,4.375,12.03125,16.1875,18.025,19.875,21.375,22.875,24.4375,32.4375,37.500625
2011-03-01,-10.9375,-4.38125,4.4375,11.375,15.8125,17.9,19.8125,21.6,23.200000000000003,24.5625,33.0,39.65625
2011-04-01,-12.05,-3.9,3.75,9.0,13.0,15.5,17.95,19.75,21.43,23.1,31.6,38.1
2011-05-01,-14.875,-5.748749999999999,3.3125,9.94625,14.16875,16.85,15.18375,21.4,23.299999999999997,25.09375,33.59375,40.75
2011-06-01,-22.375,-11.78125,-1.75,5.125,10.09375,13.7,17.34375,19.85,22.3,24.78125,33.28125,40.43
2011-07-01,-23.4,-14.55,-5.3,1.6875,6.45,9.51,12.65,14.65,16.81,19.0,26.475,30.1
2011-08-01,-33.0625,-20.375,-9.71875,-3.0625,1.25,4.775,7.9375,10.024999999999999,12.15,14.4375,21.9375,30.09375
2011-09-01,-39.775,-24.6,-13.45,-5.375,-0.5,3.15,6.8,9.309999999999999,11.530000000000001,13.675,21.3,29.975
2011-10-01,-23.21875,-16.125,-8.875,-3.625,2.25,5.7,9.125,11.525,13.825,16.125,24.125,32.625
2011-11-01,-36.9375,-23.6875,-13.8125,-3.4625,-3.0,0.8750000000000001,4.575,6.8500000000000005,9.125,11.5125,19.8875,28.85625
2011-12-01,-33.6,-20.2,-11.75,-8.0,-4.0,0.3,4.3340000000000005,6.959999999999999,9.07,11.25,19.7,28.7
2012-01-01,-29.1875,-17.825,-10.5625,-6.375,-2.09375,2.025,6.125,8.325,10.525,12.625,21.125,30.46875
2012-02-01,-29.75,-18.875,-10.78125,-5.40625,-0.71875,3.3125,7.0625,9.6625,11.8625,14.3125,22.875,31.90625
2012-03-01,-30.125,-19.675,-10.375,-4.275,0.5,3.55,6.175,8.74,11.3,13.9,23.0,32.0
2012-04-01,-30.0,-18.15625,-12.375,-7.0,-2.0,1.25,4.0,6.9125,9.3625,11.75,21.75,30.75
2012-05-01,-32.03125,-23.34375,-16.46875,-11.96875,-7.46875,-3.5625,0.15625,3.25,5.8375,9.03125,19.9375,28.75
2012-06-01,-36.6,-26.8,-21.5,-17.9,-14.4,-11.3,-8.1,-5.59,-3.0700000000000003,-0.15,12.5,21.8
2012-07-01,-29.725524999999998,-24.064975,-19.62855,-17.397025,-15.377324999999999,-13.2875,-10.714875,-8.65,-6.5,-3.9396500000000003,9.0625,18.31055
2012-08-01,-19.4,-14.7,-10.7,-8.5,-6.3,-4.5200000000000005,-2.675,-0.5299999999999999,1.53,3.55,16.55,26.05
2012-09-01,-16.5,-12.9375,-9.7625,-8.0,-5.4375,-2.875,-0.4375,1.8875000000000002,4.2375,6.5625,19.0625,28.675
2012-10-01,-15.6875,-11.875,-8.375,-5.325,-3.375,-1.5625,0.25,2.25,4.25,6.25,17.5,27.0
2012-11-01,-18.813,-14.55,-11.4,-8.684999999999999,-6.25,-4.720000000000001,-3.05,-1.14,0.7500000000000001,2.7,12.8,20.213
2012-12-01,-17.549999999999997,-14.378125,-12.375,-9.75,-7.75,-6.3,-4.5,-2.925,-1.075,0.75,10.25,16.75
2013-01-01,-14.55,-12.4375,-10.575,-8.95,-6.8875,-5.699999999999999,-4.4375,-2.675,-0.8875,0.8125,10.0,16.4375
2013-02-01,-15.54875,-11.125,-7.96875,-5.125,-3.0625,-1.9,-1.21875,0.4375,1.625,2.8125,11.3125,17.825
2013-03-01,-17.35,-13.559999999999999,-11.36,-8.559999999999999,-5.8100000000000005,-4.11,-2.45,-1.19,-0.11000000000000006,1.2,9.72,16.22
2013-04-01,-16.05,-13.2,-10.75,-8.625,-6.0,-4.5,-3.046875,-1.7625000000000002,-0.48750000000000004,0.6875,9.25,16.0
2013-05-01,-17.502,-13.01,-9.25,-6.25,-3.25,-1.85,-0.4,0.55,1.9,2.8,11.0,17.115000000000002
2013-06-01,-15.345,-13.15,-9.625,-5.9375,-3.125,-1.625,-0.53125,0.875,1.875,2.875,10.875,17.5
2013-07-01,-13.12625,-12.575,-9.625,-6.125,-3.125,-1.6625,-0.75,0.7125,1.6625,2.5625,10.325,16.825
2013-08-01,-12.25,-11.319999999999999,-8.819999999999999,-5.680000000000001,-2.95,-1.65,-0.2,0.54,1.5100000000000002,2.45,10.219999999999999,16.779999999999998
2013-09-01,-11.6875,-9.825,-7.35,-4.2875,-1.775,-0.6166666666666667,0.85,1.8624999999999998,2.8625000000000003,3.8875,11.649999999999999,17.4625
2013-10-01,-9.5,-7.75,-5.45,-2.6875,-0.08333333333333333,1.5833333333333333,2.4375,3.5375,4.625,5.7250000000000005,13.45,19.95
2013-11-01,-9.85,-8.38,-6.26,-3.7600000000000002,-1.15,0.07000000000000002,1.3,2.34,3.38,4.42,12.179999999999998,13.3
2013-12-01,-9.0625,-7.44375,-5.625,-3.9375,-1.4375,-0.375,0.625,1.7000000000000002,2.75,3.875,11.6875,17.6375
2014-01-01,-7.1,-5.8100000000000005,-3.56,-1.85,-0.4375,0.6,1.55,2.65,3.7,4.8,12.580000000000002,19.279999999999998
2014-02-01,-9.5625,-7.0,-4.9,-3.035,-1.8125,-0.8125,0.375,1.2875,2.3375,3.4375,11.2,17.7
2014-03-01,-9.1875,-6.63375,-5.1000000000000005,-3.2,-2.0625,-1.1,-0.16666666666666666,0.875,1.875,2.8875,11.15,21.125
2014-04-01,-8.6875,-6.1325,-3.1875,-0.625,0.8333333333333334,1.4500000000000002,2.1875,3.3875,4.3375,5.325,13.5625,20.00875
2014-05-01,-9.0,-5.61,-2.35,0.25,1.3,2.115,2.95,4.4,5.05,6.05,14.319999999999999,20.838
2014-06-01,-10.75,-7.575,-4.4625,-1.6875,0.08333333333333333,0.85,1.8125,2.8375,3.8875,4.9,13.125,19.59375
2014-07-01,-10.3125,-7.4,-4.625,-1.875,-0.5,0.7000000000000001,1.5625,2.6374999999999997,3.7375000000000003,4.875,13.15,19.662499999999998
2014-08-01,-10.45,-8.0,-5.7700000000000005,-3.275,-1.5,-0.55,0.475,1.54,2.96,4.035,12.175,18.77
2014-09-01,-14.6875,-11.575,-8.287500000000001,-4.5,-2.25,-1.0,0.25,1.5625,2.8125,4.25,12.287500000000001,18.8
2014-10-01,-12.9,-10.979999999999999,-8.690000000000001,-5.930000000000001,-3.6100000000000003,-2.31,-1.0,0.31000000000000005,1.5899999999999999,2.9,11.16,17.66
2014-11-01,-10.0625,-9.4,-7.55,-5.6,-3.3125,-2.0625,-0.8125,0.5833333333333334,1.6875,2.9375,11.3125,17.7
2014-12-01,-11.5,-10.350000000000001,-8.575,-6.5,-4.025,-2.5,-1.0,1.075,2.0875,3.6375,11.9,18.4
2015-01-01,-17.5,-15.51,-13.559999999999999,-11.5,-9.02,-6.65,-4.4,-2.38,-0.36999999999999994,2.075,9.72,16.339999999999996
2015-02-01,-22.75,-20.625,-18.375,-15.91875,-13.075,-10.850000000000001,-8.66875,-6.525,-4.45,-2.375,5.54375,12.15
2015-03-01,-22.0,-20.075,-18.2,-16.25,-14.45,-12.2,-9.9,-7.550000000000001,-5.200000000000001,-3.75,5.3875,11.9
2015-04-01,-23.5,-20.7625,-18.0125,-15.75,-13.712499999999999,-11.525,-9.325,-7.1,-4.862500000000001,-2.6875,5.71875,12.025
2015-05-01,-23.15,-19.02,-15.15,-12.57,-9.91,-7.83,-5.61,-3.55,-1.48,0.8125,8.92,15.469999999999999
2015-06-01,-22.125,-17.4,-13.024999999999999,-8.7,-4.65,-2.6875,-1.0,1.3250000000000002,3.3125,5.45,13.7125,20.275
2015-07-01,-22.5,-18.05,-13.91,-9.16,-4.85,-2.6,-0.4,1.5399999999999998,3.5200000000000005,5.470000000000001,13.76,20.259999999999998
2015-08-01,-23.1875,-18.575,-15.025,-10.575,-6.4375,-3.725,-1.25,0.75,2.75,4.825,13.85625,20.7
2015-09-01,-23.1875,-19.075,-15.65,-11.65,-7.6875,-4.525,-1.4375,0.525,2.5375,4.575,15.350000000000001,22.075
2015-10-01,-23.8,-20.35,-16.65,-13.35,-9.55,-6.28,-3.0,-1.5,1.15,3.21,13.809999999999999,20.58
2015-11-01,-28.25,-24.59375,-21.25,-18.075,-14.5625,-11.7625,-8.0,-6.3375,-4.1625,-1.625,8.625,15.1375
2015-12-01,-24.5625,-20.75,-16.375,-13.65625,-9.9375,-6.862499999999999,-4.0,-1.8125,0.25,2.2625,12.0,19.0
2016-01-01,-21.3,-18.3,-15.059999999999999,-12.3,-9.0,-5.91,-2.7,-0.6599999999999999,1.36,3.4,13.2,19.96
2016-02-01,-25.625,-22.1375,-17.775,-13.212499999999999,-9.6875,-6.525,-3.4000000000000004,-1.575,0.5625,2.4375,11.53125,17.474999999999998
2016-03-01,-25.1875,-22.275,-19.4,-15.725000000000001,-11.625,-8.275,-4.9,-3.275,-1.675,-0.0625,8.075,13.89375
2016-04-01,-22.15,-19.1,-15.919999999999998,-12.86,-9.15,-5.585,-2.1,-0.371,1.4468,3.25,10.95,16.415
2016-05-01,-22.125,-19.0,-16.25,-13.25,-10.625,-7.262499999999999,-3.8125,-1.75,0.4166666666666667,2.1875,9.4375,14.5625
2016-06-01,-28.125,-23.5,-19.0625,-15.09375,-12.0,-9.0625,-5.65625,-3.15,-1.1,1.0625,8.1875,12.6875
2016-07-01,-32.45,-26.45,-21.0,-16.85,-13.45,-10.45,-7.25,-3.95,-1.75,-0.4166666666666667,6.975,11.55
2016-08-01,-36.5,-28.75,-22.75,-18.25,-14.75,-11.75,-8.0,-4.5,-2.0,-0.5,6.75,11.75
