Date,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,15Y,20Y,25Y,30Y
2009-12-01,,,,14.125,25.0,34.75,42.625,46.25,45.425000000000004,44.9375,43.925,43.3375,42.625,36.025,25.2,8.2,-1.84375,-11.125
2010-01-01,,,,12.61,21.259999999999998,29.369999999999997,36.5,40.65,40.44,40.56,40.05,39.82,39.6,34.879999999999995,27.0,12.7,2.2,-6.475
2010-02-01,,,,7.2,14.4375,22.575,29.75,33.875,34.85,35.7625,36.1125,36.7125,37.6875,31.925,24.0125,9.875,-1.5,-12.96875
2010-03-01,,,,5.125,11.78125,18.325,24.2,28.95,31.025000000000002,34.375,35.7,37.125,38.325,37.125,30.75,18.325,5.53125,-6.9375
2010-04-01,,,,4.055,9.525,14.559999999999999,18.919999999999998,22.56,24.625,26.55,27.695,28.945,30.4,28.47,25.119999999999997,16.55,6.95,-4.875
2010-05-01,,,,5.7625,10.5625,14.95,18.45,21.5625,22.4625,22.6375,22.875,23.075,23.125,19.75,14.425,4.75,-7.5625,-18.125
2010-06-01,,,,10.625,15.625,19.875,22.75,24.8125,25.7,26.0,26.325,26.625,26.75,23.475,16.125,6.0,-6.6875,-19.0625
2010-07-01,8.5,10.5,10.5,10.3,16.175,21.2,25.1,27.7,29.82,30.72,30.55,30.439999999999998,30.15,26.440000000000005,20.4,11.4,-4.85,-14.5
2010-08-01,0.0,,,8.25,13.1375,18.0625,21.25,23.5625,24.1875,24.7,24.675000000000004,24.5375,24.375,20.324999999999996,14.1875,5.7875,-9.4375,-18.96875
2010-09-01,-2.5,1.5,3.5,6.25,11.625,17.5,21.0625,23.5625,24.4,25.075,25.15,25.225,24.6875,21.025,13.1875,6.125,-6.6875,-17.375
2010-10-01,-2.6,,,6.6,11.075,17.73,21.32,23.72,24.02,23.759999999999998,23.96,23.939999999999998,24.169999999999998,19.419999999999998,11.959999999999999,4.1,-8.1,-19.175
2010-11-01,-7.5,,,5.5,12.6875,19.25,23.4375,25.9375,27.05,27.725,27.775,27.875,27.625,22.95,16.125,3.71875,-7.6875,-20.875
2010-12-01,-9.0,,,5.96,11.26,18.75,22.45,24.91,24.779999999999998,26.025,25.095,25.04,25.825,21.4,13.1,-0.35,-14.3,-24.9625
2011-01-01,-3.0,2.5,3.5,6.975,9.59375,17.4,20.875,23.075,24.125,25.15,24.81875,24.793750000000003,25.075,21.6,13.625,0.3125,-14.0625,-25.0625
2011-02-01,-1.5,,,6.750000000000001,10.168750000000001,14.7,17.9,20.8,21.525000000000002,22.775,23.075000000000003,23.349999999999998,23.65,19.75,13.875,0.8875000000000002,-13.0625,-25.03125
2011-03-01,-1.625,0.5,2.0,6.6875,8.45,13.55,17.3,20.575,22.525,24.45,24.73125,25.075000000000003,25.4,23.0,19.9,7.325,-6.25,-17.171875
2011-04-01,1.0,2.125,2.875,5.58,8.735,14.505,18.11,21.71,23.41,25.660000000000004,26.689999999999998,27.45,28.110000000000003,27.964999999999996,23.06,14.559999999999999,6.225,-7.75
2011-05-01,-0.0625,2.0,3.25,6.6000000000000005,9.64125,14.7,17.68125,20.31875,22.425,24.55625,25.65,26.7,27.425,25.85,21.9,15.724999999999998,9.375,3.546875
2011-06-01,-5.333333333333333,-0.3333333333333333,2.0,3.79375,7.39375,11.171875,13.95,16.309375,17.950000000000003,19.86875,20.6,21.5,22.41875,20.5125,16.696875,10.10625,2.0,-3.15625
2011-07-01,-7.5,-1.9,0.9,3.3200000000000003,5.6,10.52,13.079999999999998,15.52,17.08,18.36,18.97,19.509999999999998,19.85,17.939999999999998,13.969999999999999,7.74,0.2,-6.875
2011-08-01,-12.875,-4.75,-1.625,0.75,4.2,7.7,9.325,10.375,10.568750000000001,10.7125,10.55,10.425,9.7,5.7,-1.6749999999999998,-10.671875,-19.5,-28.578125
2011-09-01,-0.5,0.8,1.9,2.45,5.695,7.56,8.74,9.16,8.575,8.919999999999998,8.56,8.239999999999998,7.26,2.36,-5.08,-16.96,-27.85,-39.55
2011-10-01,6.625,6.0,6.0625,7.15,10.26875,11.825,12.95,13.975000000000001,12.93125,12.3875,11.45,10.2,9.025,3.95,-4.125,-15.1375,-28.78125,-38.90625
2011-11-01,4.125,5.75,6.125,6.35,9.8125,12.275,14.274999999999999,15.95,15.875,15.725000000000001,14.75,13.75,12.75,4.8125,-7.3875,-23.375,-38.9375,-47.0625
2011-12-01,12.85,12.95,12.0,11.39,12.639999999999999,14.9,16.119999999999997,17.439999999999998,17.839999999999996,17.34,16.88,16.02,14.959999999999999,7.720000000000001,-7.580000000000001,-24.86,-38.125,-52.225
2012-01-01,21.9375,18.125,16.25,16.25,19.56875,22.3375,25.45,28.5125,30.1875,30.575,30.7875,30.4875,30.075,23.85,9.375,-9.2625,-22.9375,-34.875
2012-02-01,23.625,21.25,20.6875,20.575,23.2,26.025,29.75,32.599999999999994,33.25625,34.974999999999994,34.8,34.375,33.625,29.075,20.775,8.375,-3.3125,-14.84375
2012-03-01,20.4,19.9,20.65,21.32,23.854999999999997,26.02,28.57,31.029999999999994,32.32000000000001,32.86,32.870000000000005,32.61,32.32000000000001,29.18,22.259999999999998,12.62,2.975,-8.175
2012-04-01,20.625,20.625,20.8125,21.15,22.71875,24.825,26.525,28.2,29.19375,30.275,30.212500000000002,30.0625,29.825,26.8125,20.9,11.524999999999999,2.1875,-8.5
2012-05-01,21.625,20.75,21.8125,22.45,24.0375,25.275,26.65,28.025,28.525,28.9,28.275,27.75,27.15,22.2,14.0125,2.5,-8.6875,-15.1875
2012-06-01,22.5,22.55,23.05,23.575,25.655,27.205000000000002,28.705000000000002,30.2,29.955000000000002,29.78,29.35,28.76,27.919999999999998,22.23,12.139999999999999,-1.7399999999999998,-14.55,-29.55
2012-07-01,25.8125,23.8125,23.6875,24.5475,27.06875,28.875,30.96875,32.35625,33.11875,33.2875,33.09375,32.9375,32.66875,27.975,21.2,10.575,-1.5625,-13.3125
2012-08-01,19.9,20.4,21.6,22.185,26.02,28.810000000000002,31.05,33.0,33.910000000000004,34.739999999999995,34.735,34.585,34.36,30.04,23.58,12.819999999999999,3.15,-9.2
2012-09-01,17.5,18.75,20.84375,21.5,25.85625,29.6,31.95,33.875,34.2625,35.53125,35.262499999999996,34.9,34.9875,30.9,23.95,12.95,2.03125,-9.8125
2012-10-01,12.875,14.4375,16.375,17.75,22.23125,26.3625,28.724999999999998,31.1125,32.5,33.9375,33.825,33.8,33.75,29.1,22.1875,8.8625,-3.71875,-16.6875
2012-11-01,4.95,8.025,10.15,11.12,16.57,21.22,24.58,27.380000000000003,29.68,31.98,32.339999999999996,32.760000000000005,33.12,29.610000000000003,23.72,11.559999999999999,-1.975,-13.55
2012-12-01,-0.625,3.375,6.375,6.825,13.899999999999999,18.849999999999998,22.825,26.15,29.025,31.775,33.125,34.2625,35.275,33.55,30.224999999999998,21.15,11.46875,0.4375
2013-01-01,3.625,5.875,8.0,9.100000000000001,15.19375,20.15,23.95,27.625,30.375,33.125,34.525,35.85,37.2,36.75,36.075,31.65,27.625,18.4375
2013-02-01,8.5,9.15625,10.1875,11.649999999999999,16.4375,20.575,24.525,27.9,30.925,33.974999999999994,35.475,36.974999999999994,38.45,39.150000000000006,40.2,40.825,39.4375,37.3125
2013-03-01,5.9,8.35,9.425,10.12,14.794999999999998,19.46,23.52,27.02,29.4,32.94,34.54,36.5,38.67999999999999,39.65,40.96,41.92,40.75,38.85
2013-04-01,1.3125,4.1875,6.5,8.225000000000001,13.20625,17.974999999999998,22.4,26.275,29.787499999999998,32.85,35.150000000000006,37.337500000000006,39.224999999999994,41.650000000000006,44.400000000000006,46.9,45.6875,44.3125
2013-05-01,5.65,6.5,8.3,9.540000000000001,14.15,18.02,22.139999999999997,25.96,29.05,31.98,33.54,35.010000000000005,36.379999999999995,38.54,41.48,42.46,41.425,40.2
2013-06-01,10.5,12.75,12.625,13.3125,17.025,20.375,23.4375,26.5,28.85,31.2375,32.275,33.35,34.4375,33.875,33.137499999999996,26.2875,21.5,18.875
2013-07-01,10.25,11.75,12.9375,14.525,18.15,21.474999999999998,24.525,27.425,30.05,32.65,34.224999999999994,35.6125,36.849999999999994,36.425000000000004,34.95,24.599999999999998,14.5,4.6875
2013-08-01,6.375,9.075,10.8,11.75,15.959999999999999,19.72,23.32,26.580000000000002,29.15,31.619999999999997,33.08,34.47,35.739999999999995,36.04,36.0,27.560000000000002,17.0,8.3
2013-09-01,6.3875,8.06375,9.68875,11.350000000000001,15.649999999999999,19.724999999999998,23.724999999999998,26.9,30.0375,32.95,35.025,36.4375,37.775,38.775,39.025,29.775,19.3125,10.0
2013-10-01,6.5,8.3125,10.34375,11.7,15.649999999999999,19.575,23.65,26.9,30.15,33.325,34.85,36.375,37.8625,38.4,39.125,29.8625,21.1875,10.125
2013-11-01,6.4,7.45,9.25,10.5,14.91,18.97,23.13,26.8,30.090000000000003,32.94,34.480000000000004,35.69,36.82,38.07,37.779999999999994,29.24,20.0,9.7
2013-12-01,7.28125,8.53125,9.875,11.0625,14.7,18.6375,22.3375,26.0125,28.474999999999998,30.775,31.8,32.7875,33.575,33.800000000000004,33.2625,25.3125,15.625,5.875
2014-01-01,6.4,8.2,9.5,10.6,14.12,17.919999999999998,21.64,25.06,27.580000000000002,29.82,31.0,31.98,32.72,32.68,31.439999999999998,23.02,13.15,4.6
2014-02-01,7.0625,8.1875,9.25,10.575,13.225000000000001,16.4,19.45,22.525,25.174999999999997,27.4,28.8125,29.650000000000002,30.075,29.537499999999998,27.0,17.474999999999998,6.9375,-2.6875
2014-03-01,7.625,8.6875,10.125,10.774999999999999,13.775,16.85,19.775,22.7,24.825,26.825,27.8375,28.5875,29.15,28.75,26.5,18.025,7.375,-2.25
2014-04-01,9.125,10.8125,12.375,13.125,16.0,19.0,21.8875,24.6875,26.8625,29.3875,30.45,31.1875,31.8125,31.5625,28.2,19.5125,9.8125,-2.0
2014-05-01,7.7,9.7,11.2,12.15,15.3,18.15,21.1,24.0,26.45,28.4,29.3,30.3,30.65,31.1,28.25,19.25,6.75,-2.35
2014-06-01,11.5625,12.125,12.8125,13.75,16.3125,19.09375,21.75,24.5,26.9375,28.75,29.6875,30.1875,30.5,31.0625,29.1875,20.375,7.5,-1.6875
2014-07-01,13.75,14.5625,14.8125,15.4375,17.375,19.8125,22.4375,25.0625,27.5625,29.8125,31.3125,31.8125,32.4375,33.625,32.0,23.0625,12.0625,2.5
2014-08-01,14.7,15.25,15.5,16.0,17.75,20.125,22.375,24.725,26.5,27.875,28.8,29.65,29.95,31.1,29.65,21.9,10.4,0.7
2014-09-01,18.5625,18.75,19.1875,19.6875,21.1875,23.5,25.9375,28.1875,30.0,31.3125,32.3125,32.9725,33.2675,34.4375,33.1875,25.09375,13.4375,3.0
2014-10-01,15.0,16.9,18.4,19.55,21.75,24.2,26.9,29.4,31.1,32.25,32.95,33.4,33.6,34.325,32.8,23.5,10.8,-1.95
2014-11-01,15.6875,18.127499999999998,19.97,21.0625,24.1575,27.002499999999998,29.7825,32.4725,34.1575,35.47,36.5025,36.9075,37.12625,38.28375,37.315,31.189999999999998,19.284999999999997,7.220000000000001
2014-12-01,16.5625,19.0625,20.5625,21.375,24.095,26.034999999999997,27.784999999999997,29.472499999999997,30.599999999999998,31.659999999999997,32.129999999999995,32.5075,32.695,33.292500000000004,32.6325,27.4725,17.447499999999998,6.16
2015-01-01,17.65,19.6,21.0,21.851,24.301,25.875,26.750999999999998,27.677999999999997,28.553999999999995,29.204,29.327999999999996,29.077999999999996,29.026999999999997,29.076999999999998,28.327999999999996,22.927,12.402,1.2269999999999999
2015-02-01,10.9375,14.6875,17.3125,18.5625,21.5975,23.8775,25.785,27.099999999999998,27.849999999999998,28.4125,28.725,28.8825,29.0725,29.635,28.73,22.00875,10.260000000000002,-0.9625
2015-03-01,13.7825,15.4375,16.71875,17.59375,20.1875,22.0325,23.78375,25.315,26.505000000000003,27.411250000000003,28.03875,28.63375,29.243125,30.822499999999998,30.50875,23.665,11.38375,-0.61625
2015-04-01,12.815000000000001,15.0,16.46875,17.5,20.28125,22.0625,23.625,25.03125,26.09375,27.0,27.625,27.93875,28.5025,29.44,28.84375,21.985625,9.78375,-3.0625
2015-05-01,11.976,14.4,16.4,17.95,20.775,22.975,24.875,26.65,27.725,28.675,29.127999999999997,29.325,29.725,30.925,30.601,25.25,13.725,2.1
2015-06-01,13.502500000000001,15.6875,17.65625,19.34375,21.46875,23.3125,24.71875,26.15625,27.03125,27.46875,27.6875,27.96875,28.28125,29.0,27.25,19.90625,8.34375,-4.333333333333333
2015-07-01,13.2,15.65,17.525,19.0,21.275,22.975,24.15,25.45,25.95,26.201,26.375,26.475,26.676,26.925,24.503,14.050999999999998,1.95,-10.251000000000001
2015-08-01,11.845,14.21875,16.09375,17.1875,19.5,20.96875,22.15625,23.125,23.59375,23.90625,24.0625,24.1875,24.421875,24.625,22.375,12.515625,0.9375,-10.65625
2015-09-01,9.63,12.9375,14.6875,16.1875,18.28125,19.6875,20.5,20.875,20.6875,20.40625,20.125,19.75,19.53125,19.375,17.125,7.09375,-4.59375,-16.46875
2015-10-01,8.452000000000002,11.625,13.775,15.300999999999998,18.151,19.926,21.102,22.077,22.152,22.0,21.85,21.425,21.127000000000002,21.35,18.775,7.975,-2.625,-13.65
2015-11-01,6.9375,10.09375,12.375,14.09375,16.5,18.1875,19.21875,19.59375,19.3125,18.875,18.375,17.8125,17.4375,17.25,14.5625,4.25,-6.125,-17.03125
2015-12-01,8.625,11.3125,13.0625,14.171875,16.1875,17.40625,18.125,18.4375,17.25,15.688749999999999,14.21875,12.78125,11.59375,10.0,5.671875,-5.625,-16.125,-26.71875
2016-01-01,8.5,11.05,12.8,14.35,16.576,18.175,19.225,19.500999999999998,18.726,17.226999999999997,15.225999999999999,13.3,11.651,6.7509999999999994,-2.5,-19.5,-35.199,-51.45
2016-02-01,6.65625,9.5,11.46875,13.125,15.68875,17.44,18.785,19.22375,18.505,17.41125,15.504999999999999,13.786249999999999,12.239374999999999,8.958124999999999,1.9425,-14.776250000000001,-30.1825,-45.08875
2016-03-01,3.75,7.4375,9.875,11.625,15.0625,17.625,19.546875,20.298125,20.06375,18.736250000000002,17.0325,15.157499999999999,13.72,11.5325,5.453125,-11.09375,-25.49875,-39.8125
2016-04-01,2.4,5.55,7.65,9.425,13.151,16.1,18.076,19.15,18.878,17.828,16.078,14.503,13.008259999999998,9.077,1.0025,-18.399,-33.975,-49.723
2016-05-01,2.5,5.5,7.5625,9.03125,13.06375,16.1875,18.875,20.65625,21.0,20.78125,20.0,19.252499999999998,18.5,15.03125,6.37875,-12.375,-29.67,-45.70125
2016-06-01,0.25,3.375,6.0,7.6875,11.345,14.48625,17.33,19.1875,19.90875,19.942500000000003,19.564999999999998,19.346249999999998,19.0625,17.34375,10.87625,-4.6875,-20.97,-37.375
2016-07-01,1.9375,4.625,6.625,8.375,12.375,15.815000000000001,19.064999999999998,21.314999999999998,22.625,23.189999999999998,23.5,23.875,23.564999999999998,22.625,18.1875,4.125,-11.875,-27.5625
